window,spectral_l1,dc_l1,non_dc_low_l1,low_band_l1,mid_band_l1,high_band_l1,prediction_mse
90,0.07742733607712818,0.6922880518285424,0.033063366776771776,0.12723832178416758,0.023762497123588435,0.08079945766781599,0.09399378299713135
91,0.07517813309828413,0.7001608698653561,0.03473065972555634,0.12979211831695633,0.02400739677624288,0.07216529031373203,0.12210774421691895
92,0.0719378755260252,0.6842361210906545,0.032553454484644605,0.12565097828550315,0.024372397999444944,0.06655870344723967,0.0922037661075592
93,0.07453395655192578,0.6664479695297907,0.031112505806063978,0.12187471490945352,0.025994987546831032,0.07558239086854691,0.05982806161046028
94,0.0793942159869996,0.7000488816731045,0.03368593129363134,0.12888063849069892,0.025817535348853456,0.08297319185464058,0.07192472368478775
95,0.08013046302443115,0.7260809058008029,0.03321094390568407,0.13219236703355822,0.025790316972064076,0.0821239248122662,0.07381464540958405
96,0.08073643070462766,0.7463058014566644,0.03512217682286842,0.1367198374848393,0.025041184618102917,0.08048429009765165,0.058435797691345215
97,0.0816189737333647,0.8137622208749572,0.03409361744544157,0.14547484650680095,0.025169625692292415,0.07513826459254619,0.061475154012441635
98,0.07751775692342916,0.71753281477367,0.03437538189040436,0.13196930087372802,0.028782891282501725,0.07251566340272914,0.09355971962213516
99,0.07426972156663757,0.6417580984383415,0.030610168926228115,0.11791701599938717,0.028231662064760802,0.07636164100212385,0.09630615264177322
100,0.07671873984859703,0.661964771777928,0.03174689974580023,0.1217780243218185,0.02760341987816282,0.08026777090865822,0.12263640761375427
101,0.08005453593631438,0.7269716887879425,0.03232325921191783,0.13155874915134994,0.02798851963325037,0.08054611363833927,0.11314814537763596
102,0.07741990993845232,0.6743116880462998,0.03507176240086677,0.12639175177878578,0.024999816932871486,0.0804371297080438,0.13739237189292908
103,0.0754336783648649,0.6863880013109857,0.035830317144585365,0.1287671291683568,0.0242385252622046,0.07356266787663726,0.15230870246887207
104,0.07274395736459853,0.6734653333683628,0.032948396772070655,0.12445081628582669,0.02494505216978493,0.06932449785398578,0.11423864960670471
105,0.07411863673590643,0.6459704075049083,0.0319881194664988,0.11969987490055731,0.02430702038227895,0.07782021765126097,0.07504908740520477
106,0.07969195614176708,0.6947055019253383,0.03345480077151486,0.12791918665063248,0.02514992201466255,0.08521740930772632,0.07509105652570724
107,0.07945584243505387,0.7169396729943008,0.032766047806657254,0.13050513711917774,0.023787533400357812,0.08349747999180451,0.07174737006425858
108,0.07982950305365648,0.7516330763005212,0.033434282995767804,0.1360341106107326,0.0222661194957253,0.08101843205440466,0.05416906997561455
109,0.08138013451478883,0.8481072601563998,0.032057411354825115,0.1486359611836215,0.02278722835920699,0.07380007906569436,0.06101728603243828
110,0.07769985264627327,0.7466993655748552,0.03199555995909572,0.13409610361848992,0.02551233833539272,0.07401720806760416,0.10224443674087524
111,0.07417767453426988,0.6640325988611714,0.028586434780678117,0.11936445822074858,0.023479552396889154,0.0790000956788091,0.09821612387895584
