window,origin_a,origin_b,disagreement_objective,gradient_l2,head_delta_l2,direct_prediction_delta_l2,head_delta_residual_mse,head_reconstruction_relative_error,raw_reconstruction_relative_error
3218,0,6,0.004788412246853113,0.014555191621184349,3.1069982051849365,3.1069982051849365,4.193146396373531e-15,9.35781088173826e-07,9.35781088173826e-07
3219,0,6,0.0055773938074707985,0.016272537410259247,3.3532114028930664,3.3532111644744873,4.050903730024643e-15,8.522368375452061e-07,8.522368375452061e-07
3220,0,6,0.0050421711057424545,0.015913840383291245,3.1882622241973877,3.1882622241973877,4.1064902671882064e-15,9.024572591442848e-07,9.024572591442848e-07
3221,0,6,0.006093180738389492,0.01838567480444908,3.5048325061798096,3.5048325061798096,4.654602322741149e-15,8.740157682041172e-07,8.740157682041172e-07
3222,0,6,0.005509352311491966,0.018070518970489502,3.3326947689056396,3.3326945304870605,4.112368252325678e-15,8.639642032903794e-07,8.639642032903794e-07
3223,0,6,0.006032401230186224,0.01708505116403103,3.4873082637786865,3.4873082637786865,3.944893321511031e-15,8.086722687039583e-07,8.086722687039583e-07
3224,0,6,0.00413513882085681,0.015749303624033928,2.88728928565979,2.88728928565979,3.960518961805505e-15,9.786581358639523e-07,9.786581358639523e-07
3225,0,6,0.004397061187773943,0.0156321432441473,2.9773268699645996,2.9773268699645996,4.030923493348335e-15,9.574607702234061e-07,9.574607702234061e-07
3226,0,6,0.0032831127755343914,0.01271048653870821,2.5726940631866455,2.5726940631866455,4.012760142343887e-15,1.1055508366553113e-06,1.1055508366553113e-06
3227,0,6,0.003455779980868101,0.011689387261867523,2.639479398727417,2.639479398727417,4.2769429423289256e-15,1.1124838010800886e-06,1.1124838010800886e-06
3228,0,6,0.004142823163419962,0.012190944515168667,2.889970541000366,2.889970541000366,3.630502643577494e-15,9.361279467157146e-07,9.361279467157146e-07
3229,0,6,0.007876907475292683,0.015524282120168209,3.984952449798584,3.984952449798584,3.999191521561821e-15,7.125382808226277e-07,7.125382808226277e-07
3230,0,6,0.004742954857647419,0.012866233475506306,3.0922152996063232,3.0922155380249023,4.100669033258201e-15,9.298285590375599e-07,9.298285590375599e-07
3231,0,6,0.00325798406265676,0.011498039588332176,2.5628297328948975,2.5628297328948975,4.059728119269138e-15,1.1162821920152055e-06,1.1162821920152055e-06
3232,0,6,0.0038668576162308455,0.01198546402156353,2.7920572757720947,2.792057514190674,4.27141944047988e-15,1.05101037206623e-06,1.05101037206623e-06
3233,0,6,0.005371029954403639,0.013841046020388603,3.2905921936035156,3.2905921936035156,4.016303704678726e-15,8.647377853776561e-07,8.647377853776561e-07
3234,0,6,0.004853511694818735,0.014437445439398289,3.128046989440918,3.128047227859497,4.23855413860994e-15,9.34503248117835e-07,9.34503248117835e-07
3235,0,6,0.007022215984761715,0.017627842724323273,3.7625508308410645,3.7625508308410645,4.1741347418724085e-15,7.709854230597557e-07,7.709854230597557e-07
3236,0,6,0.003581959754228592,0.013900302350521088,2.68723464012146,2.68723464012146,3.634872910068853e-15,1.0073590601678006e-06,1.0073590601678006e-06
3237,0,6,0.004396641161292791,0.0119883818551898,2.977184534072876,2.977184534072876,3.953608019988857e-15,9.482794212090084e-07,9.482794212090084e-07
3238,0,6,0.003244117833673954,0.011795996688306332,2.557370185852051,2.5573699474334717,3.921404250850722e-15,1.0994424428645289e-06,1.0994424428645289e-06
3239,0,6,0.009377317503094673,0.017378147691488266,4.347949981689453,4.347949981689453,4.4564351530827426e-15,6.893733939250524e-07,6.893733939250524e-07
3240,0,6,0.0047156536020338535,0.013114162720739841,3.0833029747009277,3.0833027362823486,4.140322033650964e-15,9.370140787723358e-07,9.370140787723358e-07
3241,0,6,0.004897366277873516,0.014373239129781723,3.1421470642089844,3.1421470642089844,4.036809948815279e-15,9.078997322831128e-07,9.078997322831128e-07
3242,0,6,0.004518180154263973,0.013572094962000847,3.0180540084838867,3.0180540084838867,3.939676445588892e-15,9.337884989690792e-07,9.337884989690792e-07
3243,0,6,0.004326527938246727,0.012488962151110172,2.95335054397583,2.95335054397583,4.1726672572912904e-15,9.82058054432855e-07,9.82058054432855e-07
3244,0,6,0.0035618238616734743,0.01168238464742899,2.679671049118042,2.679671049118042,4.117421227372523e-15,1.0751681429610471e-06,1.0751681429610471e-06
3245,0,6,0.006800043862313032,0.012837080284953117,3.7025516033172607,3.7025513648986816,4.260961548196605e-15,7.915857622720068e-07,7.915857622720068e-07
3246,0,6,0.004486024379730225,0.010936252772808075,3.0072951316833496,3.0072951316833496,4.055570034531067e-15,9.508131029178912e-07,9.508131029178912e-07
3247,0,6,0.0026080780662596226,0.008751414716243744,2.2930078506469727,2.2930078506469727,4.179962752065992e-15,1.2659772892220644e-06,1.2659772892220644e-06
3248,0,6,0.0022087376564741135,0.0075521995313465595,2.1101691722869873,2.1101694107055664,4.283879295133991e-15,1.3926645578976604e-06,1.3926645578976604e-06
3249,0,6,0.002435516333207488,0.008336094208061695,2.2158522605895996,2.2158522605895996,3.893801141165599e-15,1.264419893232116e-06,1.264419893232116e-06
3250,0,6,0.003939944319427013,0.011810309253633022,2.8183200359344482,2.8183200359344482,3.9092781271778294e-15,9.96100652628229e-07,9.96100652628229e-07
3251,0,6,0.004984713159501553,0.015024245716631413,3.170044422149658,3.170044422149658,3.704137758781152e-15,8.620321523267194e-07,8.620321523267194e-07
3252,0,6,0.004300985485315323,0.014194955118000507,2.94461989402771,2.94461989402771,3.746090877142184e-15,9.332654258287221e-07,9.332654258287221e-07
3253,0,6,0.004759344272315502,0.014673689380288124,3.0975534915924072,3.0975534915924072,4.272254191449399e-15,9.474471198700485e-07,9.474471198700485e-07
3254,0,6,0.004301730077713728,0.014758407138288021,2.9448747634887695,2.9448747634887695,3.954923462155943e-15,9.588428611095878e-07,9.588428611095878e-07
3255,0,6,0.00466492772102356,0.01437645498663187,3.0666744709014893,3.0666747093200684,3.863588746486459e-15,9.100662055061548e-07,9.100662055061548e-07
3256,0,6,0.0036165660712867975,0.013517254032194614,2.7001845836639404,2.7001845836639404,4.389212924322747e-15,1.101653765545052e-06,1.101653765545052e-06
3257,0,6,0.0053901392966508865,0.01692400872707367,3.296440601348877,3.296440601348877,4.177861263323854e-15,8.803938840173942e-07,8.803938840173942e-07
3258,0,6,0.00531400553882122,0.019430531188845634,3.2730774879455566,3.2730774879455566,3.9057612463808296e-15,8.573177296966605e-07,8.573177296966605e-07
3259,0,6,0.005173012614250183,0.019147654995322227,3.2293641567230225,3.2293641567230225,4.2676128744149194e-15,9.082820042749518e-07,9.082820042749518e-07
3260,0,6,0.004557866137474775,0.017443260177969933,3.0312798023223877,3.0312798023223877,4.283002616033583e-15,9.693785614217632e-07,9.693785614217632e-07
3261,0,6,0.0049790809862315655,0.01829450950026512,3.168252944946289,3.168252944946289,4.515518242252572e-15,9.523118933429942e-07,9.523118933429942e-07
3262,0,6,0.006381646730005741,0.019080981612205505,3.58683705329895,3.58683705329895,4.660397298649789e-15,8.545649166080693e-07,8.545649166080693e-07
3263,0,6,0.0070726629346609116,0.018505588173866272,3.776041269302368,3.776041030883789,4.3929525747848745e-15,7.88109957738925e-07,7.88109957738925e-07
3264,0,6,0.006179298739880323,0.018554704263806343,3.529513359069824,3.529513359069824,4.2827099661503065e-15,8.325105227413587e-07,8.325105227413587e-07
3265,0,6,0.005300760269165039,0.017902757972478867,3.268995523452759,3.2689952850341797,4.936195037924052e-15,9.64999571806402e-07,9.64999571806402e-07
3266,0,6,0.004205708857625723,0.014943578280508518,2.9118223190307617,2.9118220806121826,4.510762999286686e-15,1.0356318398407893e-06,1.0356318398407893e-06
3267,0,6,0.004248021170496941,0.013517511077225208,2.9264330863952637,2.9264330863952637,4.732299384443365e-15,1.0554622349445708e-06,1.0554622349445708e-06
3268,0,6,0.0040168147534132,0.014570655301213264,2.8456809520721436,2.8456807136535645,4.415262152066132e-15,1.048424906002765e-06,1.048424906002765e-06
3269,0,6,0.005178755149245262,0.015375977382063866,3.23115611076355,3.23115611076355,4.898976410221698e-15,9.726128382681054e-07,9.726128382681054e-07
3270,0,6,0.004591353703290224,0.015051056630909443,3.0423951148986816,3.0423951148986816,4.87051567967748e-15,1.0299522728018928e-06,1.0299522728018928e-06
3271,0,6,0.003629023442044854,0.014164029620587826,2.7048308849334717,2.7048308849334717,5.317846061100211e-15,1.2105228961445391e-06,1.2105228961445391e-06
3272,0,6,0.003736137645319104,0.013882536441087723,2.7444586753845215,2.7444586753845215,5.287575644664184e-15,1.189643626275938e-06,1.189643626275938e-06
3273,0,6,0.004370136186480522,0.014252997934818268,2.9681971073150635,2.9681971073150635,5.403960089199293e-15,1.1120097269667895e-06,1.1120097269667895e-06
3274,0,6,0.0034973318688571453,0.01315274741500616,2.6553003787994385,2.6553003787994385,5.169729221262114e-15,1.215809447785432e-06,1.215809447785432e-06
3275,0,6,0.0033307455014437437,0.013133537024259567,2.591289758682251,2.591289758682251,4.956359504266388e-15,1.2198619288028567e-06,1.2198619288028567e-06
3276,0,6,0.003989482764154673,0.01351613737642765,2.83598256111145,2.83598256111145,5.3118389034382835e-15,1.1538893431861652e-06,1.1538893431861652e-06
3277,0,6,0.005358726251870394,0.015991374850273132,3.286820650100708,3.286820888519287,5.0783839176807895e-15,9.734910690895049e-07,9.734910690895049e-07
3278,0,6,0.005141612607985735,0.015708506107330322,3.219547986984253,3.219547986984253,5.834891065730234e-15,1.0652872788341483e-06,1.0652872788341483e-06
3279,0,6,0.005879658740013838,0.016400443390011787,3.4428751468658447,3.442875385284424,5.70170275807102e-15,9.84750499810616e-07,9.84750499810616e-07
3280,0,6,0.005359177011996508,0.016123676672577858,3.286959171295166,3.286959171295166,5.529636485165782e-15,1.0157790484299767e-06,1.0157790484299767e-06
3281,0,6,0.003257752861827612,0.013517324812710285,2.5627388954162598,2.5627386569976807,5.0494518133014244e-15,1.2449819450921495e-06,1.2449819450921495e-06
3282,0,6,0.001941903494298458,0.009165659546852112,1.9786049127578735,1.978604793548584,5.078549089105504e-15,1.6171712786672288e-06,1.6171712786672288e-06
3283,0,6,0.0025525549426674843,0.010455017909407616,2.2684688568115234,2.2684688568115234,5.142537346072883e-15,1.4193881270330166e-06,1.4193881270330166e-06
3284,0,6,0.003335323417559266,0.012075744569301605,2.5930697917938232,2.5930697917938232,5.086049142336967e-15,1.2348701829978381e-06,1.2348701829978381e-06
3285,0,6,0.0032610527705401182,0.012223247438669205,2.5640363693237305,2.5640363693237305,4.962158291823291e-15,1.2335490282566752e-06,1.2335490282566752e-06
3286,0,6,0.0026236625853925943,0.010220997035503387,2.2998485565185547,2.2998485565185547,5.298157627274232e-15,1.4210470453690505e-06,1.4210470453690505e-06
3287,0,6,0.0025078074540942907,0.01119169220328331,2.2484970092773438,2.248497247695923,5.1441246858160376e-15,1.4322163224278484e-06,1.4322163224278484e-06
3288,0,6,0.004947258625179529,0.016078894957900047,3.1581122875213623,3.1581122875213623,5.2298799954619574e-15,1.0281667073286371e-06,1.0281667073286371e-06
3289,0,6,0.006070930976420641,0.01842561736702919,3.4984278678894043,3.4984278678894043,4.8729796985210426e-15,8.959207775660616e-07,8.959207775660616e-07
3290,0,6,0.007519626058638096,0.02005803771317005,3.893528938293457,3.893528699874878,5.335268681792285e-15,8.423256190326356e-07,8.423256190326356e-07
3291,0,6,0.004499157890677452,0.015518521890044212,3.0116944313049316,3.0116941928863525,5.477375822869612e-15,1.1033686178052449e-06,1.1033686178052449e-06
3292,0,6,0.0030114040710031986,0.012779892422258854,2.463937759399414,2.463937997817993,5.239390057877255e-15,1.3190334584578522e-06,1.3190334584578522e-06
3293,0,6,0.0031924911309033632,0.011736721731722355,2.5369393825531006,2.5369393825531006,5.465148478759523e-15,1.3083867997920606e-06,1.3083867997920606e-06
3294,0,6,0.004919977858662605,0.013153192587196827,3.149392604827881,3.149392604827881,4.7482841667074744e-15,9.823965001487522e-07,9.823965001487522e-07
3295,0,6,0.004311538767069578,0.014194306917488575,2.948230266571045,2.948230028152466,5.139165731426337e-15,1.0917675581367803e-06,1.0917675581367803e-06
3296,0,6,0.004141221288591623,0.01457290817052126,2.8894119262695312,2.8894119262695312,4.895817400844913e-15,1.087297505364404e-06,1.087297505364404e-06
3297,0,6,0.003659580135717988,0.014554210007190704,2.7161946296691895,2.7161946296691895,5.3904062914938034e-15,1.2136546274632565e-06,1.2136546274632565e-06
3298,0,6,0.00540962815284729,0.015600882470607758,3.302394151687622,3.302394390106201,5.19132517328531e-15,9.796150379770552e-07,9.796150379770552e-07
3299,0,6,0.0035352737177163363,0.014560236595571041,2.6696648597717285,2.6696650981903076,5.1405273368890485e-15,1.2058472975695622e-06,1.2058472975695622e-06
3300,0,6,0.004551498685032129,0.01631537266075611,3.0291614532470703,3.0291616916656494,5.107413007332615e-15,1.0593104207146098e-06,1.0593104207146098e-06
3301,0,6,0.004669389687478542,0.016367804259061813,3.068140983581543,3.068140983581543,5.034578761780586e-15,1.038368509398424e-06,1.038368509398424e-06
3302,0,6,0.004138092510402203,0.01571928896009922,2.888320207595825,2.888320207595825,5.241711775185679e-15,1.1254766150159412e-06,1.1254766150159412e-06
3303,0,6,0.0040709832683205605,0.014925812371075153,2.8648040294647217,2.8648040294647217,5.062906084635612e-15,1.115193640544021e-06,1.115193640544021e-06
3304,0,6,0.0034070792607963085,0.01397745031863451,2.620814800262451,2.6208150386810303,4.722287455006819e-15,1.1772945072152652e-06,1.1772945072152652e-06
3305,0,6,0.003624838776886463,0.013677399605512619,2.7032711505889893,2.7032711505889893,4.703855594558092e-15,1.1391545058359043e-06,1.1391545058359043e-06
3306,0,6,0.003453857032582164,0.013423323631286621,2.638745069503784,2.638745069503784,5.068912395264592e-15,1.2114492164982948e-06,1.2114492164982948e-06
3307,0,6,0.0032193365041166544,0.01296823937445879,2.5475833415985107,2.54758358001709,4.4968060138983034e-15,1.1818677876362926e-06,1.1818677876362926e-06
3308,0,6,0.0031550154089927673,0.01310295332223177,2.522005319595337,2.522005319595337,4.2618538974065374e-15,1.1622472584349453e-06,1.1622472584349453e-06
3309,0,6,0.0031602096278220415,0.012964507564902306,2.524080276489258,2.524080276489258,4.066013527254239e-15,1.134296098825871e-06,1.134296098825871e-06
3310,0,6,0.003169255331158638,0.012996112927794456,2.5276904106140137,2.5276904106140137,4.957458953031924e-15,1.2506936855061213e-06,1.2506936855061213e-06
3311,0,6,0.006537399720400572,0.014188546687364578,3.6303436756134033,3.6303439140319824,4.422805827494379e-15,8.225200076594774e-07,8.225200076594774e-07
3312,0,6,0.006542154587805271,0.01527492143213749,3.6316637992858887,3.6316637992858887,4.495191569100837e-15,8.289220545520948e-07,8.289220545520948e-07
3313,0,6,0.0039992849342525005,0.015068608336150646,2.8394641876220703,2.8394644260406494,4.604363104573602e-15,1.0729849009294412e-06,1.0729849009294412e-06
3314,0,6,0.00513552688062191,0.016778403893113136,3.217642307281494,3.217642307281494,4.417196775317661e-15,9.274294257011206e-07,9.274294257011206e-07
3315,0,6,0.004590052179992199,0.015894602984189987,3.041963815689087,3.041964054107666,4.568041908278864e-15,9.975994998967508e-07,9.975994998967508e-07
3316,0,6,0.0047200145199894905,0.016444405540823936,3.084728240966797,3.084728240966797,4.223704380495151e-15,9.459650414100906e-07,9.459650414100906e-07
