window,spectral_l1,dc_l1,non_dc_low_l1,low_band_l1,mid_band_l1,high_band_l1,prediction_mse
107,0.14866559536477955,0.4418388209733438,0.12655365604757235,0.17159439389411113,0.10125739276164558,0.17008507392935673,16.020639419555664
108,0.15452034774626364,0.4933208887684779,0.12387377894182378,0.17665193748848868,0.10004235125118457,0.18282345365501093,17.035356521606445
109,0.1617698815038939,0.4764998352603528,0.1373012602161778,0.18575819950820277,0.09831779387236057,0.19630067992771527,17.981563568115234
110,0.15216512907669494,0.4242712152784611,0.129980668062649,0.17202217480776502,0.09165802186922047,0.18773393286854878,16.189502716064453
111,0.14127146514643557,0.39176624362237755,0.12303851079992013,0.1614281869174141,0.09029165946873889,0.168241663564814,15.563081741333008
112,0.1514284933196364,0.4494294775707014,0.13216216411705403,0.17748606603900366,0.10726761581533038,0.16726888500645776,16.747220993041992
113,0.15516335533646058,0.530334581926607,0.1305410163188232,0.18765438283422084,0.10799696249337505,0.16800430001362013,18.53155517578125
114,0.1542797240441671,0.5722467810691372,0.12234122812111636,0.1866134499708336,0.1087160093836471,0.16585596418628892,18.400005340576172
115,0.15669324129444567,0.5362888713102055,0.12980963345092045,0.1878780960022469,0.09728921959678351,0.18138501241057403,18.417064666748047
116,0.15421761933120856,0.4998401254688775,0.12776162361148904,0.1809156953054017,0.08968518700512831,0.18732268113910977,16.7760009765625
117,0.13880724300316807,0.40068087851662715,0.12423181302636073,0.16372453666782735,0.08918822853534025,0.16042124870594054,17.1435546875
118,0.1493068190660411,0.41920684529831254,0.13376671572342694,0.1745438770912677,0.10853164758061522,0.16290266834371536,18.40185546875
119,0.14675095151183795,0.41026344530610653,0.12463887284353237,0.1654423831953287,0.10786426664122642,0.16442179805056864,19.93845558166504
120,0.14405092152941357,0.450062419061218,0.11909790112018738,0.16637854654033463,0.09584283837215214,0.16669632240746132,19.85238265991211
121,0.15065987529641373,0.42622204345881537,0.1287162808067524,0.17121710404276141,0.094759526245152,0.1815851055632136,19.772092819213867
122,0.14352548450542624,0.4090661222771165,0.1266997364784566,0.16703779159255086,0.08394484741752763,0.1750852732561034,18.44406509399414
123,0.1375141385942698,0.38662863257332397,0.12876453326714662,0.16560226173945766,0.08837991777102801,0.15592947406256702,17.970035552978516
124,0.15318213491386704,0.46273782025264104,0.13407347741722844,0.18102552639371597,0.11511470255497831,0.16212817068302685,18.235523223876953
125,0.1584592291010949,0.49086494026636696,0.13335895152894692,0.18443123563429267,0.11728272061785812,0.17176316830737903,18.92583465576172
126,0.1524012743168802,0.5063234302057293,0.12377109993753893,0.17842143283299472,0.11246400152393951,0.16457874930910316,19.504375457763672
127,0.1558762708906312,0.5026603065483293,0.12104911089107658,0.17556499598496986,0.10385437203493655,0.1841677979318177,19.222190856933594
128,0.15081608038972147,0.49036547537202807,0.12312862155668751,0.1755910292445933,0.09646989868074864,0.17669090913705987,16.45395851135254
129,0.1371596836650801,0.3832384148525756,0.1225133408141541,0.1597597799625,0.09149865693229293,0.15733799779602642,15.518338203430176
130,0.1401178772547903,0.3967549498742055,0.12840754527906859,0.16674288879265958,0.09950141697342711,0.15236039490534745,14.705965042114258
131,0.1441990282354748,0.4266428847095039,0.12056517604741024,0.16429056299913794,0.10941120475873449,0.15705828085941734,14.682450294494629
132,0.1422149585020565,0.44012429758821536,0.11856203855595399,0.1644995041319913,0.10231220906520097,0.15763088683311216,15.33258056640625
133,0.14855830614120105,0.41954106904477295,0.12191717251480418,0.1644348720190854,0.09817972696759461,0.1787475677749578,16.25217056274414
134,0.14507687034167277,0.41499180032357963,0.12121537178071977,0.16318343300112834,0.09321918153052423,0.17460910572440416,15.333755493164062
135,0.1367035331310941,0.3763786914659348,0.11433656307012423,0.15177115284095427,0.09441291965431665,0.16052365267714672,14.317859649658203
136,0.14247458948179287,0.463165421975637,0.1173202860028289,0.16672673399894436,0.10179615745265629,0.1568475910547798,14.009193420410156
137,0.14172352936532182,0.4796981693931819,0.1153522693645684,0.1674016836543703,0.10485568517511437,0.1515145080288359,14.444912910461426
138,0.14057543141733764,0.46809977900980815,0.11344850719163217,0.16411297459422872,0.09947902723259129,0.15593943479921096,15.064203262329102
139,0.14608853417203657,0.429904845127029,0.11472696138382328,0.1597523733471384,0.09692185105353945,0.17715352262250747,14.30787181854248
140,0.1511945417101792,0.45017222547784463,0.12499561717789544,0.17144941836360253,0.09363455895402617,0.18383650955006775,13.815743446350098
141,0.13545230433263544,0.3850079770393763,0.11320947498383734,0.15203783242034288,0.09258305173479865,0.1584505632789986,14.79140567779541
142,0.140286410728482,0.421271650761591,0.11779123197305418,0.1611455775142737,0.1023958841126852,0.15518885057973641,15.745199203491211
143,0.14167875731697083,0.4135876513931025,0.11994239383681797,0.16189171634485858,0.10845977008184293,0.15305903199830598,17.20749282836914
144,0.14325960837856444,0.4379110630627105,0.11756011827003304,0.16332453895470125,0.10190883425359129,0.16188472148379623,17.68118667602539
145,0.1527410931282774,0.4273880442729306,0.12057466009160385,0.16440514354607913,0.10360393791111562,0.18553005982771748,16.753149032592773
146,0.15312270397127864,0.37363251837744216,0.12220716801016891,0.15812507520549365,0.10881221400066475,0.1875173078656277,15.516822814941406
147,0.14262984444114848,0.3885046430014779,0.11722007275784825,0.15597501136408104,0.10096963344806174,0.1674055080025334,15.133031845092773
148,0.1524503539831055,0.5309153266318765,0.13022972834417137,0.1874705280995578,0.10805954031998077,0.16064966358644392,15.30049991607666
149,0.1467960592220658,0.4936109843436605,0.12810603613367902,0.18032102873510497,0.1065107925268223,0.15271131925649456,15.947957992553711
150,0.14946549001006057,0.49965426882060837,0.12468603213783346,0.17825292309251559,0.10722954278551027,0.1612329398843939,17.345548629760742
151,0.15587862105190353,0.4791973807188603,0.12178496000173833,0.17284387724704148,0.1090310651985668,0.1820256332528275,16.424339294433594
152,0.15354200503952334,0.46328431734607745,0.12242987570670127,0.1711233673694693,0.09626823784821292,0.18827285929321724,14.1810302734375
153,0.1464202436415536,0.39034045072457646,0.12329469881410458,0.16144409194417197,0.10050114524821263,0.1734535874709358,13.658540725708008
